cost,time,status,budget,seed,config_id
101.96523882832689,0.00010371208190917969,SUCCESS,50.0,42,0
32.89288699539209,0.0001437664031982422,SUCCESS,50.0,42,1
99.6731209370583,0.00017571449279785156,SUCCESS,50.0,42,2
40.98929410553892,0.00020503997802734375,SUCCESS,50.0,42,3
48.56591321922516,0.0002346038818359375,SUCCESS,50.0,42,4
69.49085954248481,0.000263214111328125,SUCCESS,50.0,42,5
149.0099895809173,0.0002911090850830078,SUCCESS,50.0,42,6
111.0908594587962,0.0003190040588378906,SUCCESS,50.0,42,7
37.609204112331675,0.00034737586975097656,SUCCESS,50.0,42,8
88.8394165027509,0.0003757476806640625,SUCCESS,50.0,42,9
94.70105406371817,0.0004038810729980469,SUCCESS,50.0,42,10
145.55354407921,0.0004317760467529297,SUCCESS,50.0,42,11
34.32766400115679,0.00045990943908691406,SUCCESS,50.0,42,12
45.50597329069439,0.00048804283142089844,SUCCESS,50.0,42,13
85.64274000459537,0.0005161762237548828,SUCCESS,50.0,42,14
81.98714903874888,0.0005435943603515625,SUCCESS,50.0,42,15
67.2997139500316,0.0005712509155273438,SUCCESS,50.0,42,16
76.28871877945447,0.0005993843078613281,SUCCESS,50.0,42,17
94.13221917212776,0.0006272792816162109,SUCCESS,50.0,42,18
90.65259125401167,0.0006546974182128906,SUCCESS,50.0,42,19
143.66403714502346,0.0006825923919677734,SUCCESS,50.0,42,20
142.52800869529344,0.0007102489471435547,SUCCESS,50.0,42,21
127.31824294419782,0.0007388591766357422,SUCCESS,50.0,42,22
104.29091703002011,0.000766754150390625,SUCCESS,50.0,42,23
52.586432862191074,0.0007944107055664062,SUCCESS,50.0,42,24
12.862574092432666,0.0008220672607421875,SUCCESS,50.0,42,25
112.28520973580518,0.0008502006530761719,SUCCESS,50.0,42,26
36.45241920539467,0.0008780956268310547,SUCCESS,50.0,42,27
23.6847755927629,0.0009059906005859375,SUCCESS,50.0,42,28
22.103800539612358,0.0009336471557617188,SUCCESS,50.0,42,29
228.06711813491827,0.0009613037109375,SUCCESS,50.0,42,30
