cost,time,status,budget,seed,random_parameter_1,random_parameter_2,random_parameter_3
123.81151538370652,3.7670135498046875e-05,SUCCESS,50.0,42,0.6,0,500
29.87563765933276,8.249282836914062e-05,SUCCESS,50.0,42,0.1164231686173495,-10,558
113.71791066783095,0.00011849403381347656,SUCCESS,50.0,42,0.4792195287352137,-9,278
43.531818683425406,0.00015091896057128906,SUCCESS,50.0,42,0.5695012883859757,-5,209
240.64539598413756,0.00018262863159179688,SUCCESS,50.0,42,1.0115532940114043,3,510
54.15736430330536,0.000213623046875,SUCCESS,50.0,42,0.45891084825251094,-5,40
69.28902795852368,0.00024437904357910156,SUCCESS,50.0,42,0.41082927937028535,-7,151
81.00637859849664,0.00027489662170410156,SUCCESS,50.0,42,0.383636715561706,8,237
155.05586901536455,0.00030541419982910156,SUCCESS,50.0,42,0.6956619552742372,7,407
206.81829287843289,0.00033593177795410156,SUCCESS,50.0,42,0.9680943579045934,5,557
116.57208880270036,0.0003662109375,SUCCESS,50.0,42,0.5911001117051093,-8,223
99.8116357304995,0.0003962516784667969,SUCCESS,50.0,42,1.0752376533479941,5,219
80.32241798229218,0.0004267692565917969,SUCCESS,50.0,42,1.0330569829105511,-9,854
120.61439926649165,0.0004570484161376953,SUCCESS,50.0,42,0.637464126104481,4,899
47.843631742659824,0.00048732757568359375,SUCCESS,50.0,42,0.2392671741369711,2,545
32.95058456011893,0.0005173683166503906,SUCCESS,50.0,42,0.2410187805516744,-5,240
199.93553080263172,0.0005474090576171875,SUCCESS,50.0,42,0.9946242860382721,9,835
38.46119543445546,0.0005776882171630859,SUCCESS,50.0,42,0.2530656230813405,7,468
219.16780671087153,0.0006077289581298828,SUCCESS,50.0,42,1.0787642168564882,-10,951
53.01973339820165,0.0006377696990966797,SUCCESS,50.0,42,0.5181993595173958,-7,669
202.54759048916623,0.0006680488586425781,SUCCESS,50.0,42,0.9729460670564679,-7,999
69.00428000515625,0.0006976127624511719,SUCCESS,50.0,42,0.6171538446696262,-4,613
36.12419819159519,0.0007278919219970703,SUCCESS,50.0,42,0.2430410689823105,5,946
161.0819737968254,0.0007581710815429688,SUCCESS,50.0,42,0.689578651452464,-5,828
19.603685583194252,0.0007884502410888672,SUCCESS,50.0,42,0.12779581583490332,-1,632
148.39299516434167,0.0008192062377929688,SUCCESS,50.0,42,0.7108233167727841,3,349
89.2848515876301,0.0008497238159179688,SUCCESS,50.0,42,0.7793265756515712,-9,77
11.377839067637266,0.0008797645568847656,SUCCESS,50.0,42,0.18058833079757933,0,87
151.17706482148625,0.0009098052978515625,SUCCESS,50.0,42,1.0396011616893324,0,942
43.26149362894075,0.0009396076202392578,SUCCESS,50.0,42,0.7214313770342698,7,308
38.91498812661755,0.0009694099426269531,SUCCESS,50.0,42,0.3811190958585061,5,616
79.35185384551501,0.0009992122650146484,SUCCESS,50.0,42,0.3463333305074081,-4,675
26.894252309819187,0.0010294914245605469,SUCCESS,50.0,42,0.2117181248523974,-6,938
80.49783455377677,0.0010590553283691406,SUCCESS,50.0,42,0.44056734071485437,-4,44
39.09284984153441,0.0010890960693359375,SUCCESS,50.0,42,0.5611742553720994,6,957
223.76837138250676,0.0011186599731445312,SUCCESS,50.0,42,1.0162407643764342,5,302
19.914103163364647,0.0011489391326904297,SUCCESS,50.0,42,0.11662842880385052,7,36
73.17231859164015,0.001178741455078125,SUCCESS,50.0,42,0.982856049122392,4,230
79.47675993130883,0.0012083053588867188,SUCCESS,50.0,42,0.5038717260154046,-2,649
89.38454596548647,0.001238107681274414,SUCCESS,50.0,42,0.49134904424188874,8,306
63.167915278088834,0.0012676715850830078,SUCCESS,50.0,42,0.39039338397851875,-4,409
62.758201136681905,0.0012974739074707031,SUCCESS,50.0,42,0.2997431976685364,5,260
17.219467710215188,0.0013272762298583984,SUCCESS,50.0,42,0.14722320632162325,-3,250
29.556827076017704,0.0013570785522460938,SUCCESS,50.0,42,0.22099566605105528,7,313
68.85304574268046,0.001386880874633789,SUCCESS,50.0,42,0.4628446840711955,2,738
211.64998110465388,0.001416921615600586,SUCCESS,50.0,42,1.090393498377358,5,825
67.11002418909027,0.0014469623565673828,SUCCESS,50.0,42,0.4101316375520916,9,988
168.47680916553236,0.0014772415161132812,SUCCESS,50.0,42,0.741634848589608,9,170
71.65861840677012,0.0015065670013427734,SUCCESS,50.0,42,0.3427570787972848,1,188
175.18651551762343,0.0015361309051513672,SUCCESS,50.0,42,0.9878334660428852,2,256
33.41801213972073,0.0015659332275390625,SUCCESS,50.0,42,0.205346061263505,0,510
78.46439652026885,0.0015964508056640625,SUCCESS,50.0,42,0.8731781202991827,9,501
140.33802448175925,0.0016262531280517578,SUCCESS,50.0,42,0.6786839736573234,2,389
62.67739136665839,0.0016562938690185547,SUCCESS,50.0,42,1.0409320221993286,5,258
101.94382897550094,0.0016865730285644531,SUCCESS,50.0,42,0.7711421921218684,-6,331
27.90219718414259,0.0017306804656982422,SUCCESS,50.0,42,0.15712555570244705,8,487
74.2264977212756,0.0017728805541992188,SUCCESS,50.0,42,0.4940819100254291,-9,847
94.62522576450824,0.0018029212951660156,SUCCESS,50.0,42,0.5489029413364255,-2,912
53.00703440876809,0.0018324851989746094,SUCCESS,50.0,42,0.8625766779874099,7,826
67.17926060674542,0.0018627643585205078,SUCCESS,50.0,42,1.060170647599597,0,37
72.03681247260269,0.0018923282623291016,SUCCESS,50.0,42,0.39022624229923586,5,928
18.413290851554176,0.0019221305847167969,SUCCESS,50.0,42,0.14680204411531808,7,139
195.462057791154,0.0019516944885253906,SUCCESS,50.0,42,1.0074493182178315,-10,205
43.16895048697718,0.001981496810913086,SUCCESS,50.0,42,0.18960304548898835,-6,966
103.60295162952467,0.002010822296142578,SUCCESS,50.0,42,0.8625474641301064,6,367
69.83002163061902,0.002040386199951172,SUCCESS,50.0,42,0.46379176632501007,5,9
89.32438961357846,0.0020694732666015625,SUCCESS,50.0,42,1.0081986240702607,8,465
8.709900087701335,0.0020990371704101562,SUCCESS,50.0,42,0.10542439819931718,1,829
151.20504113728433,0.0021288394927978516,SUCCESS,50.0,42,0.9045960411105916,1,102
34.22145432412437,0.002158641815185547,SUCCESS,50.0,42,0.179913456911055,9,984
115.30282892676927,0.0021877288818359375,SUCCESS,50.0,42,0.5971913951475397,1,241
91.37892918075592,0.0022170543670654297,SUCCESS,50.0,42,0.6122527660087901,4,177
53.3157752146698,0.002246379852294922,SUCCESS,50.0,42,0.7308115728197787,6,161
21.04286884603998,0.002277374267578125,SUCCESS,50.0,42,0.18250619957882633,5,531
43.74647447612694,0.0023071765899658203,SUCCESS,50.0,42,0.3811427156310576,1,788
63.08399646439813,0.002336740493774414,SUCCESS,50.0,42,1.056421561993945,-2,894
65.97604552288638,0.0023665428161621094,SUCCESS,50.0,42,0.362019193618744,3,960
18.685395625615474,0.002396106719970703,SUCCESS,50.0,42,0.10745881702474994,5,194
127.34686043256964,0.002425670623779297,SUCCESS,50.0,42,0.7545695014013111,7,65
59.07644109462978,0.0024552345275878906,SUCCESS,50.0,42,0.3789419820445049,1,522
40.53733011243052,0.002484560012817383,SUCCESS,50.0,42,0.25213570535227936,9,944
13.868236443179093,0.002515554428100586,SUCCESS,50.0,42,0.10348414604597159,-6,702
56.68945902791395,0.002546548843383789,SUCCESS,50.0,42,0.6288418272698553,-9,970
28.67169031511814,0.002576112747192383,SUCCESS,50.0,42,0.24156066264802492,6,404
219.3115757127462,0.0026063919067382812,SUCCESS,50.0,42,1.0505950093947583,-8,574
87.23878402179653,0.0026361942291259766,SUCCESS,50.0,42,0.6038842646649628,-4,785
82.81643249077906,0.0026657581329345703,SUCCESS,50.0,42,0.517264574124026,2,274
88.04641038564544,0.0026955604553222656,SUCCESS,50.0,42,0.933135985235675,7,984
8.292193992121614,0.002725362777709961,SUCCESS,50.0,42,0.12012115619072919,-4,518
72.38686153188283,0.0027565956115722656,SUCCESS,50.0,42,0.6050428917476846,-6,955
76.74575461247072,0.002785921096801758,SUCCESS,50.0,42,0.750510795615948,-5,335
9.879795187909917,0.00281524658203125,SUCCESS,50.0,42,0.11831048164882343,5,735
28.779112752197825,0.0028448104858398438,SUCCESS,50.0,42,0.20730650092393957,-5,225
49.62154734670206,0.002873659133911133,SUCCESS,50.0,42,0.835947530021227,7,199
21.336248274212377,0.0029249191284179688,SUCCESS,50.0,42,0.23903321526615476,6,280
60.2062038771784,0.0029709339141845703,SUCCESS,50.0,42,0.45255288217400724,0,795
33.56249131331148,0.003000974655151367,SUCCESS,50.0,42,0.5521630337492323,1,956
110.54518086620313,0.0030303001403808594,SUCCESS,50.0,42,0.6092734631149989,-3,160
68.43974616109845,0.0030596256256103516,SUCCESS,50.0,42,0.7294908416930209,2,251
32.60881173662313,0.0030889511108398438,SUCCESS,50.0,42,0.20692433650838385,6,542
113.20625143949083,0.003118276596069336,SUCCESS,100.0,42,0.9780208479938056,8,641
69.56161017308574,0.0031478404998779297,SUCCESS,100.0,42,0.6462435710136376,0,49
159.50142482040977,0.003177642822265625,SUCCESS,100.0,42,0.9501200316570688,-6,439
62.5403059179813,0.0032074451446533203,SUCCESS,100.0,42,0.5655518853285973,-8,576
11.05272674077695,0.003237009048461914,SUCCESS,100.0,42,0.1307655873771513,-3,436
55.28477659673797,0.0032672882080078125,SUCCESS,100.0,42,0.8962485250303472,4,845
17.200852916863486,0.003297090530395508,SUCCESS,100.0,42,0.1532444432886079,-1,878
84.97024627181943,0.0033278465270996094,SUCCESS,100.0,42,0.7632798992935471,1,553
109.79362552522558,0.003357410430908203,SUCCESS,100.0,42,0.76587344457685,-9,167
54.34900164956156,0.0033876895904541016,SUCCESS,100.0,42,0.9798318162548253,2,600
94.84857279773966,0.0034177303314208984,SUCCESS,100.0,42,0.9049585438526391,8,395
151.0340263215752,0.003446817398071289,SUCCESS,100.0,42,1.0324251451153752,-4,125
44.57420013189543,0.0034766197204589844,SUCCESS,100.0,42,0.36530481542282867,-8,642
49.17492885938386,0.003505706787109375,SUCCESS,100.0,42,0.6422291499739728,-3,827
12.962675240682682,0.0035352706909179688,SUCCESS,100.0,42,0.1339366694130977,-5,661
83.52714906821326,0.003564596176147461,SUCCESS,100.0,42,0.8625382866018583,-6,373
9.494419694504606,0.0035943984985351562,SUCCESS,100.0,42,0.11026647114758428,-9,673
38.587996498386275,0.00362396240234375,SUCCESS,100.0,42,0.47092250587487017,-4,885
102.96117242214982,0.0036535263061523438,SUCCESS,100.0,42,0.6284921869984887,6,916
70.62108342388434,0.003682851791381836,SUCCESS,100.0,42,0.6343886926307287,-7,927
57.3863821606795,0.0037124156951904297,SUCCESS,100.0,42,0.6078598171088271,5,80
53.30260238438577,0.003741741180419922,SUCCESS,100.0,42,0.8312383882115517,-1,600
16.792608436113703,0.003771543502807617,SUCCESS,100.0,42,0.14029392204370375,-9,803
28.477614843760787,0.0038013458251953125,SUCCESS,100.0,42,0.24820147144774765,0,691
84.66651374888478,0.003831148147583008,SUCCESS,100.0,42,0.9764792477506986,-3,339
42.53478539432644,0.0038604736328125,SUCCESS,100.0,42,0.5893032499222405,-3,253
67.39622350362578,0.0038900375366210938,SUCCESS,100.0,42,0.9652706832164631,-9,408
27.44329234138767,0.003920078277587891,SUCCESS,100.0,42,0.4924998689687704,2,704
21.573889697316535,0.003949642181396484,SUCCESS,100.0,42,0.4142252293263605,4,980
107.14196218503888,0.003979682922363281,SUCCESS,100.0,42,1.0096347746266348,-7,159
98.79945411023175,0.0040094852447509766,SUCCESS,100.0,42,0.9402669888241755,-7,140
101.00678988023759,0.00403904914855957,SUCCESS,100.0,42,0.756159916919972,-1,203
56.21790276304351,0.004068613052368164,SUCCESS,100.0,42,0.577266313712038,-8,794
112.62844706051057,0.004098176956176758,SUCCESS,100.0,42,0.8064920406342208,-1,103
86.08194598884167,0.0041277408599853516,SUCCESS,100.0,42,0.6476880770583925,8,857
36.16949444588759,0.0041582584381103516,SUCCESS,100.0,42,0.31741451142469335,-5,644
24.59908871794371,0.004187583923339844,SUCCESS,100.0,42,0.4726985826764798,-9,483
40.59842835499931,0.004217624664306641,SUCCESS,100.0,42,0.6918389669264846,-9,355
47.052980582090456,0.004247188568115234,SUCCESS,100.0,42,0.5478000883576759,1,358
37.18124419053915,0.004276752471923828,SUCCESS,100.0,42,0.7127307224482543,-4,489
40.96030109568198,0.004306316375732422,SUCCESS,100.0,42,0.5183163686482636,-1,74
44.88053803379814,0.004335880279541016,SUCCESS,100.0,42,0.4522482688935242,-2,257
7.423112104754542,0.004365444183349609,SUCCESS,100.0,42,0.11764810994451139,0,342
12.96229129123862,0.0043947696685791016,SUCCESS,100.0,42,0.18211527132205965,0,617
82.2113771203766,0.004424333572387695,SUCCESS,100.0,42,0.7819564403431957,7,432
132.8316324187626,0.004453897476196289,SUCCESS,100.0,42,0.9411477375584197,8,592
77.31754001813232,0.004483461380004883,SUCCESS,100.0,42,0.7758220983885141,9,297
68.46348920355815,0.004512786865234375,SUCCESS,100.0,42,0.7779828210748663,1,274
29.578143054243448,0.004542350769042969,SUCCESS,100.0,42,0.5488338360653625,2,349
56.74342658258406,0.004572153091430664,SUCCESS,100.0,42,0.8788605635513196,-3,581
37.40359870774328,0.004601716995239258,SUCCESS,100.0,42,0.683854087963309,8,73
10.210918046387075,0.0046308040618896484,SUCCESS,100.0,42,0.20064657526893306,5,210
98.08813105114608,0.004660367965698242,SUCCESS,100.0,42,1.0486119267602687,7,982
35.54358442410315,0.0046901702880859375,SUCCESS,100.0,42,0.5484706663964424,-5,988
42.65340772201049,0.004720211029052734,SUCCESS,100.0,42,0.45228840816608873,1,726
