cost,time,status,budget,seed,config_id
144.83737649346682,0.00011444091796875,SUCCESS,50.0,42,0
72.50362689618733,0.0001556873321533203,SUCCESS,50.0,42,1
19.23372639713415,0.0001881122589111328,SUCCESS,50.0,42,2
90.49947168734026,0.00021839141845703125,SUCCESS,50.0,42,3
30.04118359492521,0.0002474784851074219,SUCCESS,50.0,42,4
104.74642447402293,0.0002760887145996094,SUCCESS,50.0,42,5
106.31093439754905,0.0003046989440917969,SUCCESS,50.0,42,6
28.923042357383437,0.0003325939178466797,SUCCESS,50.0,42,7
83.3693462206302,0.0003604888916015625,SUCCESS,50.0,42,8
70.78511647348226,0.00038814544677734375,SUCCESS,50.0,42,9
131.7541860826928,0.00041556358337402344,SUCCESS,50.0,42,10
133.29390848524457,0.00044345855712890625,SUCCESS,50.0,42,11
77.91984640644588,0.0004711151123046875,SUCCESS,50.0,42,12
104.96258201096244,0.0004982948303222656,SUCCESS,50.0,42,13
70.56621517803492,0.0005259513854980469,SUCCESS,50.0,42,14
148.95225345925923,0.0005533695220947266,SUCCESS,50.0,42,15
79.5120308300034,0.0005810260772705078,SUCCESS,50.0,42,16
59.35842184136677,0.0006089210510253906,SUCCESS,50.0,42,17
43.307707322389675,0.0006365776062011719,SUCCESS,50.0,42,18
67.91598912829068,0.0006642341613769531,SUCCESS,50.0,42,19
56.031072280203595,0.0006918907165527344,SUCCESS,50.0,42,20
82.35704407998232,0.0007193088531494141,SUCCESS,50.0,42,21
99.15617072703886,0.0007469654083251953,SUCCESS,50.0,42,22
17.885623749514266,0.000774383544921875,SUCCESS,50.0,42,23
33.12306793504052,0.0008027553558349609,SUCCESS,50.0,42,24
34.54865933350469,0.0008304119110107422,SUCCESS,50.0,42,25
38.30339499822568,0.0008578300476074219,SUCCESS,50.0,42,26
71.32755672565816,0.000885009765625,SUCCESS,50.0,42,27
11.258712883435887,0.0009121894836425781,SUCCESS,50.0,42,28
26.90365332119708,0.0009398460388183594,SUCCESS,50.0,42,29
84.57852269364172,0.0009667873382568359,SUCCESS,50.0,42,30
196.9005959216991,0.000993967056274414,SUCCESS,50.0,42,31
71.98566492778772,0.0010213851928710938,SUCCESS,50.0,42,32
132.72396620284502,0.0010485649108886719,SUCCESS,50.0,42,33
105.92809878247124,0.00107574462890625,SUCCESS,50.0,42,34
119.61793713520967,0.0011029243469238281,SUCCESS,50.0,42,35
63.28816299092595,0.0011301040649414062,SUCCESS,50.0,42,36
36.665549094550116,0.001157522201538086,SUCCESS,50.0,42,37
91.54718525423614,0.001184701919555664,SUCCESS,50.0,42,38
108.91176044720316,0.0012116432189941406,SUCCESS,50.0,42,39
29.125704427644724,0.0012390613555908203,SUCCESS,50.0,42,40
33.75876505974173,0.0012662410736083984,SUCCESS,50.0,42,41
52.54710527461139,0.0012929439544677734,SUCCESS,50.0,42,42
73.37773492099463,0.0013201236724853516,SUCCESS,50.0,42,43
220.03808608272115,0.0013473033905029297,SUCCESS,50.0,42,44
10.561450785310454,0.001374959945678711,SUCCESS,50.0,42,45
26.10651891165515,0.0014026165008544922,SUCCESS,50.0,42,46
176.58512928750778,0.0014300346374511719,SUCCESS,50.0,42,47
159.88983208323475,0.00145721435546875,SUCCESS,50.0,42,48
137.4814861719182,0.0014846324920654297,SUCCESS,50.0,42,49
124.00516238212428,0.0015125274658203125,SUCCESS,100.0,42,50
135.70010115594548,0.0015397071838378906,SUCCESS,100.0,42,51
194.1472463855056,0.0015668869018554688,SUCCESS,100.0,42,52
46.859272036262844,0.0015940666198730469,SUCCESS,100.0,42,53
31.011408187320974,0.001621246337890625,SUCCESS,100.0,42,54
41.86717134235374,0.0016484260559082031,SUCCESS,100.0,42,55
63.09939142779322,0.0016756057739257812,SUCCESS,100.0,42,56
105.31970434931664,0.0017025470733642578,SUCCESS,100.0,42,57
21.4631058921377,0.001729726791381836,SUCCESS,100.0,42,58
37.470287657095994,0.0017576217651367188,SUCCESS,100.0,42,59
26.988592286673896,0.0017848014831542969,SUCCESS,100.0,42,60
19.539343110208847,0.001811981201171875,SUCCESS,100.0,42,61
77.19647018756288,0.0018393993377685547,SUCCESS,100.0,42,62
47.57245901572451,0.001867055892944336,SUCCESS,100.0,42,63
98.25821293593911,0.0018944740295410156,SUCCESS,100.0,42,64
177.3841470743474,0.0019216537475585938,SUCCESS,100.0,42,65
12.886010118188782,0.0019488334655761719,SUCCESS,100.0,42,66
82.50098842125685,0.00197601318359375,SUCCESS,100.0,42,67
105.15525988477572,0.0020029544830322266,SUCCESS,100.0,42,68
160.61500458868412,0.002031564712524414,SUCCESS,100.0,42,69
155.8184866195285,0.0020596981048583984,SUCCESS,100.0,42,70
71.404786197882,0.0020880699157714844,SUCCESS,100.0,42,71
44.62914697123813,0.0021162033081054688,SUCCESS,100.0,42,72
101.71240345528999,0.002145051956176758,SUCCESS,100.0,42,73
99.2537851803383,0.0021724700927734375,SUCCESS,100.0,42,74
194.2547303853376,0.002199411392211914,SUCCESS,100.0,42,75
154.55794367503773,0.002226591110229492,SUCCESS,100.0,42,76
100.72276603470112,0.0022537708282470703,SUCCESS,100.0,42,77
111.81711870509537,0.00228118896484375,SUCCESS,100.0,42,78
120.69004934560509,0.0023086071014404297,SUCCESS,100.0,42,79
29.07187987814374,0.002336263656616211,SUCCESS,100.0,42,80
135.09276219271962,0.0023636817932128906,SUCCESS,100.0,42,81
43.27820588029217,0.0023908615112304688,SUCCESS,100.0,42,82
57.797426771722016,0.0024178028106689453,SUCCESS,100.0,42,83
68.62858372737725,0.0024449825286865234,SUCCESS,100.0,42,84
103.13318031139897,0.0024721622467041016,SUCCESS,100.0,42,85
61.660025964538356,0.0024993419647216797,SUCCESS,100.0,42,86
41.16665423346014,0.0025267601013183594,SUCCESS,100.0,42,87
18.613967433351004,0.0025534629821777344,SUCCESS,100.0,42,88
22.400119470796863,0.0025811195373535156,SUCCESS,100.0,42,89
60.772569750241445,0.0026082992553710938,SUCCESS,100.0,42,90
42.092657108393055,0.002635478973388672,SUCCESS,100.0,42,91
71.87455958533143,0.00266265869140625,SUCCESS,100.0,42,92
75.5850695300858,0.002689838409423828,SUCCESS,100.0,42,93
171.14755009433244,0.0027167797088623047,SUCCESS,100.0,42,94
117.76408142841215,0.002743959426879883,SUCCESS,100.0,42,95
99.75043075806471,0.002771139144897461,SUCCESS,100.0,42,96
43.21539607809382,0.0027980804443359375,SUCCESS,100.0,42,97
42.01287822859976,0.0028252601623535156,SUCCESS,100.0,42,98
100.1185203206421,0.0028524398803710938,SUCCESS,100.0,42,99
11.58339700034786,0.0028793811798095703,SUCCESS,150.0,42,100
66.85365495247855,0.0029065608978271484,SUCCESS,150.0,42,101
36.170296348555965,0.0029337406158447266,SUCCESS,150.0,42,102
71.16133996861987,0.002960681915283203,SUCCESS,150.0,42,103
12.290618306329918,0.0029878616333007812,SUCCESS,150.0,42,104
102.13184536309669,0.003014802932739258,SUCCESS,150.0,42,105
57.683211633013684,0.0030422210693359375,SUCCESS,150.0,42,106
11.390284078630849,0.0030701160430908203,SUCCESS,150.0,42,107
133.3326335249332,0.0030977725982666016,SUCCESS,150.0,42,108
150.61771345877352,0.003125429153442383,SUCCESS,150.0,42,109
176.07540624476633,0.003153085708618164,SUCCESS,150.0,42,110
41.988684656262464,0.003180265426635742,SUCCESS,150.0,42,111
133.4774650762592,0.0032074451446533203,SUCCESS,150.0,42,112
81.05351530288048,0.003234386444091797,SUCCESS,150.0,42,113
53.536966224838956,0.003261566162109375,SUCCESS,150.0,42,114
23.447032010478033,0.0032885074615478516,SUCCESS,150.0,42,115
85.54497120117864,0.003315448760986328,SUCCESS,150.0,42,116
16.114597780437865,0.0033562183380126953,SUCCESS,150.0,42,117
80.08382686956185,0.0034635066986083984,SUCCESS,150.0,42,118
21.414661766622025,0.0035555362701416016,SUCCESS,150.0,42,119
134.00135774999242,0.0036323070526123047,SUCCESS,150.0,42,120
16.081905833466816,0.003724813461303711,SUCCESS,150.0,42,121
104.01792649986467,0.0038290023803710938,SUCCESS,150.0,42,122
64.15627954511251,0.003907442092895508,SUCCESS,150.0,42,123
50.30786650052879,0.004003763198852539,SUCCESS,150.0,42,124
19.98077753900745,0.004064798355102539,SUCCESS,150.0,42,125
64.3822202440983,0.004095554351806641,SUCCESS,150.0,42,126
19.48355032504864,0.004125356674194336,SUCCESS,150.0,42,127
6.448092757355135,0.00415349006652832,SUCCESS,150.0,42,128
11.753103541524908,0.004182338714599609,SUCCESS,150.0,42,129
95.20113512600129,0.004210233688354492,SUCCESS,150.0,42,130
89.01273906979615,0.0042378902435302734,SUCCESS,150.0,42,131
9.40056745203081,0.0042650699615478516,SUCCESS,150.0,42,132
70.87368215240204,0.004292726516723633,SUCCESS,150.0,42,133
71.80288107654329,0.004321098327636719,SUCCESS,150.0,42,134
33.12509985635952,0.0043489933013916016,SUCCESS,150.0,42,135
69.3004656756899,0.004375934600830078,SUCCESS,150.0,42,136
20.83894479181718,0.004403352737426758,SUCCESS,150.0,42,137
53.347218274045034,0.004431247711181641,SUCCESS,150.0,42,138
35.09782255854666,0.004458904266357422,SUCCESS,150.0,42,139
10.009063665838172,0.004486560821533203,SUCCESS,150.0,42,140
43.35134271093069,0.004513978958129883,SUCCESS,150.0,42,141
120.608923186744,0.0045413970947265625,SUCCESS,150.0,42,142
30.78153069008974,0.004568815231323242,SUCCESS,150.0,42,143
12.182123520755583,0.004596233367919922,SUCCESS,150.0,42,144
95.11546046307136,0.004623889923095703,SUCCESS,150.0,42,145
42.80457168546972,0.004651546478271484,SUCCESS,150.0,42,146
60.594663575329065,0.004678964614868164,SUCCESS,150.0,42,147
14.338290330583941,0.00470733642578125,SUCCESS,150.0,42,148
115.09716449928779,0.004736900329589844,SUCCESS,150.0,42,149
86.96183843327451,0.00476527214050293,SUCCESS,200.0,42,150
15.504640937893276,0.0047931671142578125,SUCCESS,200.0,42,151
80.90714422997964,0.004820823669433594,SUCCESS,200.0,42,152
45.75848229483142,0.0048482418060302734,SUCCESS,200.0,42,153
59.97586730241828,0.004875659942626953,SUCCESS,200.0,42,154
94.10055623088633,0.004902839660644531,SUCCESS,200.0,42,155
7.953663153057517,0.0049304962158203125,SUCCESS,200.0,42,156
24.464112619439984,0.004957914352416992,SUCCESS,200.0,42,157
22.36407218898151,0.004985332489013672,SUCCESS,200.0,42,158
82.77618074291586,0.0050127506256103516,SUCCESS,200.0,42,159
86.12938394639012,0.005040168762207031,SUCCESS,200.0,42,160
40.23215300582732,0.005067586898803711,SUCCESS,200.0,42,161
96.03721489481813,0.005095243453979492,SUCCESS,200.0,42,162
78.41345819500575,0.005122184753417969,SUCCESS,200.0,42,163
48.780077648275544,0.0051496028900146484,SUCCESS,200.0,42,164
52.33994239013095,0.0051767826080322266,SUCCESS,200.0,42,165
96.11467218514652,0.005204200744628906,SUCCESS,200.0,42,166
