cost,time,status,budget,seed,random_parameter_1,random_parameter_2,random_parameter_3
41.3595241079608,0.00010585784912109375,SUCCESS,50.0,42,0.6,0,500
152.99338931618215,0.00014543533325195312,SUCCESS,50.0,42,0.8532503753161405,-9,587
127.07230385502591,0.00017714500427246094,SUCCESS,50.0,42,0.9100111094949843,-4,743
41.644302986174154,0.0002067089080810547,SUCCESS,50.0,42,0.3364970595880621,6,104
89.5128434129257,0.0002357959747314453,SUCCESS,50.0,42,0.5101818177925241,-6,498
29.263683295993474,0.00026488304138183594,SUCCESS,50.0,42,0.10968086935009383,-9,612
11.391169126889354,0.00029349327087402344,SUCCESS,50.0,42,0.17824306986519736,-2,539
219.790997194077,0.0003223419189453125,SUCCESS,50.0,42,1.032439721037868,-2,917
219.48174926217303,0.0003504753112792969,SUCCESS,50.0,42,0.9713811048554974,0,348
12.442053438798023,0.0003788471221923828,SUCCESS,50.0,42,0.1733844279837992,-4,772
71.26741156774368,0.0004069805145263672,SUCCESS,50.0,42,0.41792272838210465,0,262
197.97889310028154,0.00043511390686035156,SUCCESS,50.0,42,1.0071034353818606,-2,329
174.94646399318415,0.0004634857177734375,SUCCESS,50.0,42,1.0713358794302736,-4,365
201.12284292011265,0.0004913806915283203,SUCCESS,50.0,42,0.8584758032053004,-1,62
27.026943921776546,0.0005190372467041016,SUCCESS,50.0,42,0.4384180631877773,-4,833
147.59190595646388,0.0005471706390380859,SUCCESS,50.0,42,0.8962661391741042,-7,778
58.69669576326911,0.0005750656127929688,SUCCESS,50.0,42,0.960096254809932,-3,82
66.29162693597078,0.0006029605865478516,SUCCESS,50.0,42,0.6676095097430558,-8,181
65.98334137559789,0.0006310939788818359,SUCCESS,50.0,42,0.6988845178656934,-3,414
46.07390319125848,0.0006594657897949219,SUCCESS,50.0,42,0.5079383683344618,-10,539
46.49976588429036,0.0006875991821289062,SUCCESS,50.0,42,0.3391707386452847,-9,437
87.34293548041522,0.0007154941558837891,SUCCESS,50.0,42,0.6514301709538465,4,354
25.20424566018256,0.0007433891296386719,SUCCESS,50.0,42,0.11295354685697837,-8,88
133.49042934912134,0.0007715225219726562,SUCCESS,50.0,42,0.6089034546910126,6,540
22.753658425134688,0.0007994174957275391,SUCCESS,50.0,42,0.30049291809846457,2,751
42.732135352699935,0.0008270740509033203,SUCCESS,50.0,42,0.7186961379292699,3,284
