cost,time,status,budget,seed,random_parameter_1,random_parameter_2,random_parameter_3
104.16017132220517,0.00010466575622558594,SUCCESS,50.0,42,0.6,0,500
50.832913549800985,0.00014400482177734375,SUCCESS,50.0,42,0.31394127144171147,4,91
24.92468930506375,0.00017595291137695312,SUCCESS,50.0,42,0.18501565542596157,1,660
37.8980885316769,0.00020551681518554688,SUCCESS,50.0,42,0.393303902741604,-6,931
47.25193079888168,0.00023412704467773438,SUCCESS,50.0,42,0.7865440205131637,-1,84
152.77478268987053,0.0002624988555908203,SUCCESS,50.0,42,0.6741755395054847,7,537
28.949997083017028,0.0002911090850830078,SUCCESS,50.0,42,0.3714545118565671,9,584
173.92690238431953,0.00031948089599609375,SUCCESS,50.0,42,0.9538745971024777,0,766
150.9667830425941,0.00034737586975097656,SUCCESS,50.0,42,0.9686608288953691,-2,985
79.10879784134316,0.0003752708435058594,SUCCESS,50.0,42,0.5285597535087989,-7,233
199.26452389619772,0.00040268898010253906,SUCCESS,50.0,42,1.0013008256631748,-3,2
85.76911248228137,0.00043010711669921875,SUCCESS,50.0,42,0.6090013242298239,4,516
110.12923689455356,0.000457763671875,SUCCESS,50.0,42,0.842965948470493,-7,329
67.06645795998983,0.0004849433898925781,SUCCESS,50.0,42,0.9273441206501756,1,23
129.5867194542434,0.0005121231079101562,SUCCESS,50.0,42,0.5326207922989765,8,478
30.440688284810623,0.0005397796630859375,SUCCESS,50.0,42,0.14316375870200684,-10,317
110.92539345333871,0.0005669593811035156,SUCCESS,50.0,42,0.45526234413391087,9,115
42.34699933938256,0.0005941390991210938,SUCCESS,50.0,42,0.5285852801644569,-4,882
149.07017149047473,0.0006213188171386719,SUCCESS,50.0,42,0.6493090895093161,7,273
90.36791390188196,0.0006487369537353516,SUCCESS,50.0,42,0.4854611478169779,-9,304
102.15149149195493,0.0006759166717529297,SUCCESS,50.0,42,0.6660420382739709,6,841
27.79845876848717,0.0007030963897705078,SUCCESS,50.0,42,0.15245670805982306,-5,923
129.02749248837014,0.0007305145263671875,SUCCESS,50.0,42,0.8458822632656499,-9,90
53.511236567510046,0.0007574558258056641,SUCCESS,50.0,42,0.39778864967730065,-2,551
92.42928042288634,0.0007848739624023438,SUCCESS,50.0,42,0.8394240981703028,-9,370
57.48609063780285,0.0008120536804199219,SUCCESS,50.0,42,0.6660269397358428,3,469
185.87164668030397,0.0008394718170166016,SUCCESS,50.0,42,0.8439464471437358,-9,627
56.49908718049756,0.0008668899536132812,SUCCESS,50.0,42,0.44315665765226686,-10,474
49.641250799742586,0.0008940696716308594,SUCCESS,50.0,42,0.7070278073173317,-3,946
28.2553647726331,0.0009212493896484375,SUCCESS,50.0,42,0.1509754473283839,-8,339
182.673722615896,0.0009484291076660156,SUCCESS,50.0,42,0.820146964895632,2,704
57.55407165420733,0.0009756088256835938,SUCCESS,50.0,42,0.4984127549742958,-7,29
86.74309656494933,0.0010027885437011719,SUCCESS,50.0,42,0.6401660724000469,2,595
32.8661536385269,0.00102996826171875,SUCCESS,50.0,42,0.1976750237471198,2,986
130.9204358738301,0.0010573863983154297,SUCCESS,50.0,42,0.8460394957238783,3,713
109.59232077896,0.0010845661163330078,SUCCESS,50.0,42,0.5373043720027721,-2,498
67.50279589404545,0.0011115074157714844,SUCCESS,50.0,42,0.683004823886728,9,564
119.22632513414356,0.0011386871337890625,SUCCESS,50.0,42,0.6042956671767223,-6,200
45.995698214829595,0.001165628433227539,SUCCESS,50.0,42,0.4234802570738637,-3,374
17.555647991481244,0.0011928081512451172,SUCCESS,50.0,42,0.23606853827078292,8,90
40.08393041344716,0.0012204647064208984,SUCCESS,50.0,42,0.22849655940446947,-9,291
44.98566467807992,0.0012476444244384766,SUCCESS,50.0,42,0.29563356490009285,9,25
50.564091818402815,0.0012743473052978516,SUCCESS,50.0,42,0.6504351104235605,2,115
83.68015259912502,0.0013012886047363281,SUCCESS,50.0,42,0.6167595777371119,-7,357
110.6149656356526,0.0013287067413330078,SUCCESS,50.0,42,0.4903264773069975,-3,937
117.065340876658,0.0013556480407714844,SUCCESS,50.0,42,0.8103959911900231,3,567
37.322157534740526,0.0013828277587890625,SUCCESS,50.0,42,0.24143880595304704,8,672
80.09170146735399,0.0014100074768066406,SUCCESS,50.0,42,0.48509750942737895,9,70
119.72328099125713,0.0014369487762451172,SUCCESS,50.0,42,0.8937136344967889,2,161
119.68882465970462,0.0014636516571044922,SUCCESS,50.0,42,0.573808832139496,-8,254
61.56110085657061,0.0014905929565429688,SUCCESS,100.0,42,0.41324437449199813,-5,698
84.53273851718718,0.0015172958374023438,SUCCESS,100.0,42,0.8014085748003686,4,634
38.4371125392055,0.0015439987182617188,SUCCESS,100.0,42,0.21005784567669497,-4,286
16.74315028870945,0.0015711784362792969,SUCCESS,100.0,42,0.1937860806325127,2,808
43.223622898500814,0.0015985965728759766,SUCCESS,100.0,42,0.27105517386678213,-7,412
20.95430656528627,0.0016260147094726562,SUCCESS,100.0,42,0.19476231913698908,-10,185
90.23005519857043,0.0016529560089111328,SUCCESS,100.0,42,0.48520623178671163,7,882
148.72994430926494,0.0016798973083496094,SUCCESS,100.0,42,0.8923018237007447,-1,848
110.05800515822517,0.0017070770263671875,SUCCESS,100.0,42,0.6721963075327363,5,695
83.2663551139294,0.0017344951629638672,SUCCESS,100.0,42,0.6693707299193783,-8,922
79.85282289131773,0.0017616748809814453,SUCCESS,100.0,42,0.3812234256407888,2,153
53.03059975884683,0.0017886161804199219,SUCCESS,100.0,42,0.48249258040837806,-1,244
127.1744070186134,0.0018160343170166016,SUCCESS,100.0,42,0.5909317391180833,5,565
56.76686037348051,0.0018429756164550781,SUCCESS,100.0,42,0.38888695341020574,3,811
184.25226606851538,0.0018703937530517578,SUCCESS,100.0,42,0.9793220282983778,-2,272
58.454978392978155,0.001897573471069336,SUCCESS,100.0,42,0.4899667144359522,4,799
82.06739803112912,0.0019245147705078125,SUCCESS,100.0,42,0.44878762684390827,5,187
21.90749206740798,0.001950979232788086,SUCCESS,100.0,42,0.2651694307122797,6,763
127.87900263100222,0.0019783973693847656,SUCCESS,100.0,42,0.7906562034176924,-6,240
43.18770362171521,0.00200653076171875,SUCCESS,100.0,42,0.3216483223623504,-2,989
119.68287609320099,0.002034425735473633,SUCCESS,100.0,42,0.6891529662922562,9,263
85.67141621896259,0.0020623207092285156,SUCCESS,100.0,42,0.7860460961697912,-4,428
77.1797320605379,0.0020897388458251953,SUCCESS,100.0,42,0.5393331337241787,4,645
129.6609896003096,0.0021178722381591797,SUCCESS,100.0,42,0.8921551519246653,-6,909
82.18240066837242,0.002145051956176758,SUCCESS,100.0,42,0.39220680955983733,-5,461
120.58750155825274,0.002172231674194336,SUCCESS,100.0,42,0.8690061822233889,6,984
18.69020219832558,0.002199411392211914,SUCCESS,100.0,42,0.26676237638703326,9,109
54.499899206381635,0.0022377967834472656,SUCCESS,100.0,42,0.25695823955742025,-8,166
49.202790209852395,0.002283811569213867,SUCCESS,100.0,42,0.7310931294355075,6,51
66.24491682190843,0.002336740493774414,SUCCESS,100.0,42,0.7390631317504753,-5,88
58.34099092528116,0.0023679733276367188,SUCCESS,100.0,42,0.6817534713535136,-3,292
53.1255256478911,0.002395153045654297,SUCCESS,100.0,42,0.9627760196087687,2,18
54.67824172128073,0.002422332763671875,SUCCESS,100.0,42,0.4811988720193965,0,698
39.291717735353444,0.002449512481689453,SUCCESS,100.0,42,0.2788549248834631,-10,429
41.094117386271435,0.0024771690368652344,SUCCESS,100.0,42,0.3814230203806869,-3,819
69.78947071532257,0.002504587173461914,SUCCESS,100.0,42,0.5581982729096546,5,985
73.58649342982713,0.0025315284729003906,SUCCESS,100.0,42,0.3730203870029051,-4,858
57.08203923880115,0.002558469772338867,SUCCESS,100.0,42,0.6179237959612283,-10,165
108.0674554760676,0.0025854110717773438,SUCCESS,100.0,42,0.608388382529851,3,624
145.4810950344135,0.0026133060455322266,SUCCESS,100.0,42,0.956655396833062,-7,901
119.83329209564891,0.0026404857635498047,SUCCESS,100.0,42,0.670959754227536,-4,36
154.2742524829878,0.0026674270629882812,SUCCESS,100.0,42,0.9729511339452342,-10,208
45.891573987925256,0.0026941299438476562,SUCCESS,100.0,42,0.31110397820827285,-9,445
80.65692019595788,0.0027208328247070312,SUCCESS,100.0,42,0.5196050923853726,9,129
86.23365170874615,0.0027480125427246094,SUCCESS,100.0,42,1.029867392662511,-6,668
56.82518909015346,0.002797842025756836,SUCCESS,100.0,42,0.7737460409965451,4,197
76.29639187564854,0.0028388500213623047,SUCCESS,100.0,42,0.4837649625438457,6,797
48.50654865501862,0.002866506576538086,SUCCESS,100.0,42,0.3441246915406154,8,515
20.43590994943209,0.002893686294555664,SUCCESS,100.0,42,0.12308872068451418,7,991
122.66291540925245,0.002920389175415039,SUCCESS,100.0,42,0.8776988776056635,9,654
54.881382166927196,0.002947568893432617,SUCCESS,150.0,42,0.5924149504877088,9,228
19.710892734361973,0.0029747486114501953,SUCCESS,150.0,42,0.15927314164048115,-1,433
98.09877325754734,0.003001689910888672,SUCCESS,150.0,42,0.6567770982193605,0,85
61.975341959056856,0.0030286312103271484,SUCCESS,150.0,42,0.8365496076033868,-6,906
17.833926000137293,0.0030553340911865234,SUCCESS,150.0,42,0.32215416541441966,-4,820
161.93968788490602,0.0030825138092041016,SUCCESS,150.0,42,1.0156997593577208,7,306
55.8039620106611,0.003109455108642578,SUCCESS,150.0,42,0.4150219422589688,-4,443
108.86260717476678,0.0031375885009765625,SUCCESS,150.0,42,0.7965652062092597,-7,114
133.88294975948514,0.0031647682189941406,SUCCESS,150.0,42,0.9452311719551089,-3,429
30.0088156921138,0.003191709518432617,SUCCESS,150.0,42,0.4519608854353223,0,983
126.02731993735348,0.003218412399291992,SUCCESS,150.0,42,1.0373540551966858,2,281
137.14972887374537,0.0032453536987304688,SUCCESS,150.0,42,0.795441023526904,-6,337
12.84996065242701,0.003272533416748047,SUCCESS,150.0,42,0.14497741104122144,-2,773
58.60463957794759,0.0033004283905029297,SUCCESS,150.0,42,0.9015325264758678,-7,66
105.55387649832394,0.0033273696899414062,SUCCESS,150.0,42,0.8684799550122918,8,180
115.4707657405981,0.0033550262451171875,SUCCESS,150.0,42,0.7732979601970301,-3,648
28.13966172437497,0.003381967544555664,SUCCESS,150.0,42,0.339165676528814,-2,635
