cost,time,status,budget,seed,random_parameter_1,random_parameter_2,random_parameter_3
162.74920788506896,4.00543212890625e-05,SUCCESS,50.0,42,0.6,0,500
172.14882876926106,8.702278137207031e-05,SUCCESS,50.0,42,0.6804217844940318,2,287
152.9043874291913,0.00012493133544921875,SUCCESS,50.0,42,0.6976281250709376,7,48
123.4674047102026,0.00016188621520996094,SUCCESS,50.0,42,0.7213352020841989,0,259
161.5960071281827,0.00019788742065429688,SUCCESS,50.0,42,1.0010315477089586,-1,81
103.47871853904044,0.000232696533203125,SUCCESS,50.0,42,0.37191237499089536,8,73
93.68188030901757,0.00026726722717285156,SUCCESS,50.0,42,1.0629154867233563,9,165
116.25830119560621,0.000301361083984375,SUCCESS,50.0,42,0.7258200458469444,-4,562
62.32760281537459,0.0003352165222167969,SUCCESS,50.0,42,0.8123843552466147,-5,639
66.58946001530676,0.0003695487976074219,SUCCESS,50.0,42,0.5599641420309587,-8,849
304.97588793532475,0.0004029273986816406,SUCCESS,50.0,42,1.0913857699000697,-8,550
118.71398321213681,0.0004363059997558594,SUCCESS,50.0,42,0.611662619352873,5,572
33.69640655212159,0.00046944618225097656,SUCCESS,50.0,42,0.32669977351757384,6,67
16.698954559397414,0.0005030632019042969,SUCCESS,50.0,42,0.12236062063869538,-8,465
24.842771330205593,0.0005366802215576172,SUCCESS,50.0,42,0.22473290262543125,-6,437
166.95219306288226,0.0005695819854736328,SUCCESS,50.0,42,0.7150430307414262,-1,641
77.74300826828433,0.0006022453308105469,SUCCESS,50.0,42,0.36280086189789895,6,671
90.45047430363067,0.0006349086761474609,SUCCESS,50.0,42,0.5960826832458931,-4,781
36.428594048525554,0.000667572021484375,SUCCESS,50.0,42,0.2019874928905723,1,58
34.01327889068415,0.0007002353668212891,SUCCESS,50.0,42,0.1856205709095459,-7,236
242.36228672403465,0.0007326602935791016,SUCCESS,50.0,42,1.087386285643709,-7,238
50.982376557876684,0.0007653236389160156,SUCCESS,50.0,42,0.749311796854948,9,767
53.13794199612247,0.0007977485656738281,SUCCESS,50.0,42,0.571765257727294,-2,272
61.92226554652428,0.0008299350738525391,SUCCESS,50.0,42,0.6069142950329542,-3,723
105.02282681274554,0.0008630752563476562,SUCCESS,50.0,42,0.6811258932416038,-3,804
119.08420194591078,0.0008957386016845703,SUCCESS,50.0,42,0.6943554224618704,1,676
52.314801693683556,0.0009286403656005859,SUCCESS,50.0,42,0.33360853680605396,9,426
28.461073710289902,0.0009613037109375,SUCCESS,50.0,42,0.14078418096614023,8,407
127.98023463660414,0.000993490219116211,SUCCESS,50.0,42,0.5890178774901524,5,473
101.70740014881154,0.0010263919830322266,SUCCESS,50.0,42,0.5532549494296782,1,783
59.46086350816106,0.001058816909790039,SUCCESS,50.0,42,0.7961916474961886,-2,511
60.393685189925336,0.0010907649993896484,SUCCESS,50.0,42,0.8375222027415286,8,215
46.17410378170094,0.001123189926147461,SUCCESS,50.0,42,0.6191438679947379,-5,391
199.01345785260514,0.0011553764343261719,SUCCESS,50.0,42,0.9871792782978214,7,320
69.65283157144,0.0011875629425048828,SUCCESS,50.0,42,0.3741872089635442,-6,454
214.04382812328194,0.0012192726135253906,SUCCESS,50.0,42,0.9668010514795532,-2,40
62.37842075121322,0.0012524127960205078,SUCCESS,50.0,42,0.6486035716580308,3,7
93.43330921968641,0.001285552978515625,SUCCESS,50.0,42,1.085360429114689,-10,497
21.89928456039412,0.001318216323852539,SUCCESS,50.0,42,0.15920349743970155,-3,553
30.657486792770943,0.0013501644134521484,SUCCESS,50.0,42,0.151829151148739,3,15
46.8127545958131,0.001382589340209961,SUCCESS,50.0,42,0.22658373989171346,-5,978
23.947558686722612,0.0014150142669677734,SUCCESS,50.0,42,0.3806222058410953,-9,80
121.8732763699756,0.0014472007751464844,SUCCESS,50.0,42,1.0214988152427449,-4,389
168.58776717323278,0.0014791488647460938,SUCCESS,50.0,42,0.7759083150701606,-1,637
152.63880075170206,0.0015120506286621094,SUCCESS,50.0,42,0.7799326785348202,-7,306
68.98057332333768,0.0015447139739990234,SUCCESS,50.0,42,0.40487133081483473,-8,823
16.97213014237206,0.001577138900756836,SUCCESS,50.0,42,0.21716940582568647,-1,835
53.39718339480187,0.0016100406646728516,SUCCESS,50.0,42,0.40668795767805643,5,15
41.02382447031485,0.0016422271728515625,SUCCESS,50.0,42,0.7087865884865682,1,148
17.748188147677297,0.001674652099609375,SUCCESS,50.0,42,0.18615518064764572,3,846
105.64115075525186,0.001706838607788086,SUCCESS,50.0,42,0.9600728330876062,3,442
76.21084965822972,0.0017387866973876953,SUCCESS,50.0,42,0.9889010481808485,8,599
72.43875227124843,0.0017714500427246094,SUCCESS,50.0,42,1.0306533796508475,-7,445
62.262225615687015,0.0018038749694824219,SUCCESS,50.0,42,0.5989927717010651,4,121
